店铺名称,店铺链接,商品名,价格,销量,省份
深圳易乐购数码专营店,//detail.tmall.com/item.htm?id=584469259086&ns=1&abbucket=5,4G全网通三防老人机大屏大字大声音直板移动电信版老年手机超长待机正品学生按键功能备用诺基亚手机纽曼L8s,89,80,广东
年年盛数码专营店,//detail.tmall.com/item.htm?id=616650174211&ns=1&abbucket=5,【咨询优惠500】华为mate305GPro手机5G全网通4G官方正品曲面屏P40旗舰huawei新品莱卡超级快充直降1500,4499,8,广东
飞鸿数码旗舰店,//detail.tmall.com/item.htm?id=600734183591&ns=1&abbucket=5,24期免息256G花呗分12期降价华为手机新款荣耀9XPRO麒麟810游戏手机官方旗舰店官网正品有30splay4tpro非5g,2199,110,湖南
浩瑜数码专营店,//detail.tmall.com/item.htm?id=605191395850&ns=1&abbucket=5,正品coolpad/酷派酷玩7c学生价智能手机全网通全面屏游戏新款上市官方旗舰店游戏官网送oppo小米鼠华为耳机,500,28,广东
同步飞扬数码专营店,//detail.tmall.com/item.htm?id=596172254910&ns=1&abbucket=5,优惠690元当天发24期分期Huawei/华为麦芒8手机7官方旗舰店正品p30直降mate20x新款nova6全网通5g手机p40pro,1239,63,广东
同步飞扬数码专营店,//detail.tmall.com/item.htm?id=608373791095&ns=1&abbucket=5,24期免息可减1050元Huawei/华为Mate30RS保时捷设计官方旗舰店手机正品华为mate30rs5g全网通p30直降折叠P40,12999,3,广东
中电嘉信数码专营店,//detail.tmall.com/item.htm?id=604865009647&ns=1&abbucket=5,当天发套餐优选12期分期Huawei/华为P30手机官方旗舰店正品荣耀华为mate30pro直降非5g华为p40华为P30pro,2899,8,广东
同迅数码专营店,//detail.tmall.com/item.htm?id=600268789124&ns=1&abbucket=5,【3期免息+选好礼】Huawei/华为nova5iPro官方旗舰店官网正品手机6se降价256G荣耀20分期P30全网通7新品9X,1399,43,辽宁
时器数码专营店,//detail.tmall.com/item.htm?id=611835941864&ns=1&abbucket=5,【新款上市】OPPO手机Reno3元气版opporeno3新品opporeno3pro5g版r19r170ppo未来x0pp0reno3oppoace2,2999,13,湖南
vivo曼尼金专卖店,//detail.tmall.com/item.htm?id=603256186736&ns=1&abbucket=5,拍下立减50元vivoU3x新品vivou3x千元拍照智能手机大电池官方旗舰店官网正品学生老人vivoy3y93,849,102,江苏
大唐回浦数码旗舰店,//detail.tmall.com/item.htm?id=616417480666&ns=1&abbucket=5,24期分期【新品上市】Huawei/华为nova7Pro5G追焦双摄曲面屏麒麟985智能手机5g手机官方旗舰店nova7pro5g,3699,5,浙江
轻松换数码旗舰店,//detail.tmall.com/item.htm?id=613833985207&ns=1&abbucket=5,天猫直发【送钢化膜+硅胶套】苹果/AppleiPhone11Pro全网通4G手机苹果11国行正品iphone11promax/xr,7059,3,上海
vivo天诚专卖店,//detail.tmall.com/item.htm?id=607184232953&ns=1&abbucket=5,vivo新品z5官方旗舰店z5vivo手机vivo手机z5xiqooneo正品z5vivo限量版vivoz5vivoz5x官网vivoz5xz3x27,1498,34,广东
vivo航鹰专卖店,//detail.tmall.com/item.htm?id=615346074853&ns=1&abbucket=5,同城闪送vivoX30手机vivox30全新款智能vivox27por限定版viv0s5provovi官方旗舰店5g网络全网通vivonxes,3298,12,浙江
好机会数码旗舰店,//detail.tmall.com/item.htm?id=616997275851&ns=1&abbucket=5,现货【12期免息】华为honor/荣耀305G手机官方旗舰店nova6新品30S官网v30pro直降mate30华为p40pronova7,3199,17,河南
乐自由数码专营店,//detail.tmall.com/item.htm?id=607893010494&ns=1&abbucket=5,【急速发货/送豪礼领券减】华为HONOR/荣耀20青春版官方旗舰店正品全面屏9x全网通4G手机20s降价v20v30s新品,1099,26,广东
博盛景数码专营店,//detail.tmall.com/item.htm?id=611964368212&ns=1&abbucket=5,【限时立减100】vivoZ6vivoz6手机vivoz65g5g手机z5z5xz3骁龙765Gvivo官方正品iqoopro5gx30pro,2198,15,广东
旭翼数码专营店,//detail.tmall.com/item.htm?id=566653434971&ns=1&abbucket=5,速发包邮正品Huawei/华为nova3e4G全面屏智能自然美妆拍照手机NOVA4全面屏全网通4G手机,959,40,上海
vivo天诚专卖店,//detail.tmall.com/item.htm?id=594142717370&ns=1&abbucket=5,立减100元vivoY3新款vivoy3手机y3旗舰店官网y3手机vivovovi手机y3bbkvivoy93y93sy85y97vivoy7s,999,65,广东
旭远数码专营店,//detail.tmall.com/item.htm?id=601959554547&ns=1&abbucket=5,直降400元/当天发货Huawei/华为nova5Pro手机6官方旗舰店5g正品nova5pro官网p30直降mate30pro新5i荣耀p20,2189,34,上海
同迅数码专营店,//detail.tmall.com/item.htm?id=608951285955&ns=1&abbucket=5,【24期免息】HUAWEI/华为Mate305G版手机官方旗舰店正品mate30pro5g全网通p30pro直降matex荣耀,4499,9,辽宁
优爱特手机专营店,//detail.tmall.com/item.htm?id=603636332681&ns=1&abbucket=5,【4800万三摄】华为荣耀Play3全网通4G官方旗舰店智能手机学生老年人拍照游戏手机麒麟710F/play3e/play4tpro,475,21,北京
小范手机旗舰店,//detail.tmall.com/item.htm?id=614676476518&ns=1&abbucket=5,Huawei/华为nova6se手机官方旗舰店正品智能手机40W超级快充4800万四摄学生商务手机游戏手机购机送礼,1699,13,贵州
奥莱章华数码专营店,//detail.tmall.com/item.htm?id=608357616550&ns=1&abbucket=5,华为nova5i手机指纹解锁6.4英寸全面屏2400万AI四摄夜景高清美颜拍照4G全网通双卡双待智能时尚游戏音乐手机,1799,16,广东
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=599554694597&ns=1&abbucket=5,【限时享6期免息】Huawei/华为nova5iPro极点屏超广角4800万AI四摄人像美颜手机nova5,2099,560,江苏
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=579794586729&ns=1&abbucket=5,【下单减200元】Apple/苹果iPhoneXR全网通4G双卡双待手机苏宁易购官方旗舰店苹果iPhoneXR,4499,10000,江苏
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=602669134298&ns=1&abbucket=5,[24期分期/送无线充]Apple苹果iPhone11全网通苹果11正品手机X国行官方xr官网SE旗舰店xsmax新品11promax,4658,613,山东
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=614833679080&ns=1&abbucket=5,6期免息【咨询优惠】当天发华为/HUAWEIP405G手机mate30pro正品官方旗舰店P30pro荣耀直降价mate40新款,4188,231,山东
翼天下天翼电信旗舰店,//detail.tmall.com/item.htm?id=615488193853&ns=1&abbucket=5,【24期免息+咨询省300】Huawei/华为Nova6SE官方旗舰店荣耀降价p30pro直降nova7se新款mate40非5g手机p40,2199,3,江苏
翼天下天翼电信旗舰店,//detail.tmall.com/item.htm?id=616155567051&ns=1&abbucket=5,【现货速发+送耳机】Xiaomi/小米红米8手机官方旗舰店Redmi8官网8pro红米8A老人5A学生机6红米note5红米9,679,4,江苏
中国移动手机官方旗舰店,//detail.tmall.com/item.htm?id=577100732441&ns=1&abbucket=5,【顺丰速发】Apple/苹果iPhoneXS全网通4G智能手机iPhonexs苹果maxiPhone11Pro,4999,16,北京
中国移动手机官方旗舰店,//detail.tmall.com/item.htm?id=591549271812&ns=1&abbucket=5,【6+128GB低至1819元起】vivoiQOO全网通生而强悍高通骁龙855处理器全面屏游戏手nex正品vivoiqoovivoiqoo,2039,9,广东
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=603456671132&ns=1&abbucket=5,现货速发+送小米耳机Xiaomi/小米红米k20pro尊享版手机官网旗舰店k30pro官方RedmiK20Pro全新9小米10pro,2799,20,上海
卓瓦数码专营店,//detail.tmall.com/item.htm?id=601887990578&ns=1&abbucket=5,【百亿补贴/现货速发】Xiaomi/小米红米Note8pro手机官方旗舰店米8青春8se官网K30正品Note8Pro小米10红米8,1159,37,上海
卓瓦数码专营店,//detail.tmall.com/item.htm?id=605862122329&ns=1&abbucket=5,【12期免息0首付/可减350元】华为honor荣耀20青春版手机官方旗舰店20i正品9x降价9xpro青春版20s新品play3,1049,36,上海
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=611307927533&ns=1&abbucket=5,【5G新款上市】realme真我X50realmex50新品5G双模手机realmeX2手机realmeqrealmeX2prorealme官方旗舰店,2499,10,上海
君问数码官方旗舰店,//detail.tmall.com/item.htm?id=614755351149&ns=1&abbucket=5,【分期享好礼】现货发vivos6全新5G双模正品vivo新s6手机vivos65gvivo官方旗舰店vivox30vivo手机x27,2698,11,浙江
君问数码官方旗舰店,//detail.tmall.com/item.htm?id=605889872202&ns=1&abbucket=5,咨询优惠/礼品15选3/Huawei华为畅享10手机正品官方旗舰店华为畅想9plus9s9e10s10e89Amax,849,124,浙江
中电嘉信数码专营店,//detail.tmall.com/item.htm?id=612299150855&ns=1&abbucket=5,下单送豪礼现货顺丰速发Xiaomi/小米红米k20pro手机官方旗舰店RedmiK20Pro官网骁龙855plus手机K30正品,2699,11,广东
好机会数码旗舰店,//detail.tmall.com/item.htm?id=616515720304&ns=1&abbucket=5,【6期免息现货】Huawei/华为nova7SE5G手机华为官方旗舰店nova6新品p40pro官网5pro直降mate30荣耀30s华为P30,2399,24,河南
oppo聚洪欧珀专卖店,//detail.tmall.com/item.htm?id=573104820894&ns=1&abbucket=5,【新品上市】OPPOA5全面屏AI双摄美颜新款手机oppok5oppoa5手机全新机官方正品oppoa1oppoa3a57a83a73,899,50,广东
鸿凯数码专营店,//detail.tmall.com/item.htm?id=608553204083&ns=1&abbucket=5,【3期免息顺丰包邮】华为荣耀9X全网通手机升降式全面屏4800万拍照麒麟810全新正品荣耀9x分期免息,1158,29,广东
vivo铁络专卖店,//detail.tmall.com/item.htm?id=599627597970&ns=1&abbucket=5,【咨询客服更优惠】vivoz5vivo手机官方旗舰vivoz5x限量版新品vivoz5xvivoz5屏幕指纹版vivoz5手机vivoz5,1498,74,山东
飞鸿数码旗舰店,//detail.tmall.com/item.htm?id=614360681038&ns=1&abbucket=5,新品现货6期免息花呗0首付24期分期Huawei华为P40Pro5G手机官方旗舰店官网正品p40pro直降价p30mate30pro,6488,6,湖南
佳惠兴通数码专营店,//detail.tmall.com/item.htm?id=611706672375&ns=1&abbucket=5,24期免息送扫地机OPPOFindX2手机5G新品oppofindx2proreno官方正品官网未来旗舰店新款新旗舰,5499,9,广东
vivo天诚专卖店,//detail.tmall.com/item.htm?id=588995566912&ns=1&abbucket=5,12期免息现货速发vivoX27新品vivox27手机vovix27x27vivovivox27probbkvivo新nex27vivox23限量版s1pro,2998,16,广东
佳惠兴通数码专营店,//detail.tmall.com/item.htm?id=610571923943&ns=1&abbucket=5,【分期免息送榨汁杯】OPPOA8oppoa8手机新款上市oppooppo手机a5k5k3a9a91a57a11r15xoppo官方旗舰,1099,21,广东
智宏新创数码专营店,//detail.tmall.com/item.htm?id=616732500381&ns=1&abbucket=5,【12期免息】OPPOA92soppoa92s手机5G新款上市a9a11xr9r15a7xa52k5k3a80ppo手机官方正品0pp0a92s,2199,11,北京
同步飞扬数码专营店,//detail.tmall.com/item.htm?id=613074838036&ns=1&abbucket=5,【当天发可减300元】HUAWEI/华为MateXs5G版全网通8GB+512GB新款华为matexs5g折叠屏手机xs徕卡四摄p40pro,22999,4,广东
乐自由数码专营店,//detail.tmall.com/item.htm?id=607357676165&ns=1&abbucket=5,【急速发货/送多重豪礼】华为honor荣耀畅玩8A全面屏手机7全网通9x手机官网官方旗舰店正品智能4G老人机千元,799,26,广东
oksj数码旗舰店,//detail.tmall.com/item.htm?id=595307060292&ns=1&abbucket=5,直降顺丰发货送礼Huawei/华为畅享9e全面屏智能老人学生手机官方旗舰店官网正品畅享10plus荣耀play3/9x,778,46,广东
同步飞扬数码专营店,//detail.tmall.com/item.htm?id=602938329577&ns=1&abbucket=5,24期免息仅4399元送礼包HUAWEI/华为Mate30Pro手机官方旗舰店正品华为mate30新款5g荣耀p30直降折叠p40pro,4699,15,广东
zol中关村在线旗舰店,//detail.tmall.com/item.htm?id=615209340036&ns=1&abbucket=5,【6期免息当天发】华为P40新品HUAWEIP405G手机p40pro官方新机mate305g正品全网通中关村旗舰店华为nova6,4488,4,河南
睿之婕数码专营店,//detail.tmall.com/item.htm?id=608406936353&ns=1&abbucket=5,【优惠1100+3期免息】Huawei/华为Mate30Pro5G麒麟990智能手机mate30pro5g正品全网通官方旗舰店p4无线充,5899,8,河北
君胜数码专营店,//detail.tmall.com/item.htm?id=617455503429&ns=1&abbucket=5,【当天发12期分期送豪礼】小米10青春版5G手机新品潜望式变焦智能小米官方旗舰店正品小米手机xiaomi米10青春,2149,13,广东
柔宇数码旗舰店,//detail.tmall.com/item.htm?id=589418068757&ns=1&abbucket=5,【12期免息】柔宇FlexPai柔派折叠屏手机|蝉翼柔性屏镜像拍照高通骁龙855旗舰全网通手机柔宇科技官方旗舰店,8999,4,广东
飞鸿数码旗舰店,//detail.tmall.com/item.htm?id=611452251616&ns=1&abbucket=5,新品24期免息送好礼红米k305G手机Xiaomi小米RedmiK305G官方旗舰店正品有K20pro小米cc9非尊享版,2199,15,湖南
优源数码专营店,//detail.tmall.com/item.htm?id=611016972930&ns=1&abbucket=5,小辣椒X1触摸屏老人专用智能手机便宜超长待机安卓全网通4G联通老年正品手写省钱大字大声音大屏游戏学生价手机,399,37,广东
易橙数码专营店,//detail.tmall.com/item.htm?id=611795231007&ns=1&abbucket=5,【直降300元+12期免息】Huawei/华为nova6官方旗舰店5G全网通官网20手机5pro正品mate降价P30新款7se荣耀30,2999,12,辽宁
玩风数码专营店,//detail.tmall.com/item.htm?id=610507801312&ns=1&abbucket=5,【26?8元起】速发+直降百元Huawei/华为P30官方旗舰正品proplus智能手机0莱卡双摄RSnova6se5ip40pro+,2858,11,山东
vivo衡视专卖店,//detail.tmall.com/item.htm?id=601446291238&ns=1&abbucket=5,年价3198起vivoiQOOPro5G全网通新手机骁龙855Plusvivoiqooproiqoopro5g版vivox27vivoiqooiq005g,3298,20,上海
玩风数码专营店,//detail.tmall.com/item.htm?id=610534403564&ns=1&abbucket=5,【已降200】速发送壕礼Huawei/华为nova5Z4G手机官方旗舰青春学生拍照se5z5pro5i正品30prosenova7se,1399,10,山东
云南移动官方旗舰店,//detail.tmall.com/item.htm?id=603036829009&ns=1&abbucket=5,Apple苹果iPhone11全网通智能4G正品国行手机,4799,18,云南
同迅数码专营店,//detail.tmall.com/item.htm?id=600009447682&ns=1&abbucket=5,【咨询有优惠】华为honor/荣耀荣耀9X全面屏手机官方旗舰店学生降价20畅享官网10青春8x荣耀20i新品20pro,1199,40,辽宁
博盛景数码专营店,//detail.tmall.com/item.htm?id=605997396492&ns=1&abbucket=5,当天发【咨询优惠/送礼】Huawei/华为nova5z官方旗舰店正品新款nova5z直降mate30pro全网通5g手机p20千元机,1499,8,广东
oksj数码旗舰店,//detail.tmall.com/item.htm?id=593628429500&ns=1&abbucket=5,直降现货速发送礼Huawei/华为P30Pro手机官方旗舰店正品p30pro直降mate30pro/p40/nova5/6pro荣耀v305g,2898,13,广东
华为莫问专卖店,//detail.tmall.com/item.htm?id=602337975551&ns=1&abbucket=5,优惠500元/24期分期选送蓝牙音箱耳机/Huawei/华为畅享10Plus手机畅想10官方旗舰店P30直降mate30pro正品,1399,36,浙江
博盛景数码专营店,//detail.tmall.com/item.htm?id=594180860842&ns=1&abbucket=5,【立省400送碎屏宝】vivoZ5X手机vivoz5x手机官方旗舰Z5X限量版新品vivoz5xz3z3xiqooneoy9sz5xz5,1398,37,广东
佳惠兴通数码专营店,//detail.tmall.com/item.htm?id=606114705141&ns=1&abbucket=5,12期分期OPPOReno2Zopporeno2z手机官方新款上市opporenoacefindx正品官网大电池全面屏豪礼,2299,44,广东
同迅数码专营店,//detail.tmall.com/item.htm?id=595844994910&ns=1&abbucket=5,Huawei/华为P30Pro官方旗舰店官网正品曲面屏新款徕卡拍照手机P20/mate30/nova5分期荣耀V3040,3398,16,辽宁
安卓快意数码专营店,//detail.tmall.com/item.htm?id=586478251323&ns=1&abbucket=5,顺丰6+128G【五个微信】官方正品Lenovo/联想Z5S骁龙710水滴屏全网通4G智能指纹人脸手机K5proZ5Z6青春,1199,12,北京
骏灿数码专营店,//detail.tmall.com/item.htm?id=608441199818&ns=1&abbucket=5,【活动减300元】OPPOK5oppok5手机oppo未来x新款上市官网新品oppok3k1r17oppoa9a5r150ppok7全新机k6,1699,32,广东
大唐回浦数码旗舰店,//detail.tmall.com/item.htm?id=607180791832&ns=1&abbucket=5,现货顺丰【24期免息】Huawei/华为Mate30(5G)手机官方旗舰店正品直降p40pro新品nova7pro降价nova6se荣耀,4499,24,浙江
vivo曼尼金专卖店,//detail.tmall.com/item.htm?id=617731283228&ns=1&abbucket=5,【立减2006+128GB】vivoz6全新官网正品5G手机vivoz6vivoz5x新品vivoz5vivoz65G手机z5xz6vivo手机,2198,46,江苏
淘贤居数码专营店,//detail.tmall.com/item.htm?id=591576171630&ns=1&abbucket=5,官方QIN1S+直板按键多亲AI手机小爱同学电话可微信移动联通电信4G小米老人机定位学生智能语音全网通三星华为,319,5,广东
民讯通数码专营店,//detail.tmall.com/item.htm?id=609342951288&ns=1&abbucket=5,直降500Huawei/华为nova65G/4G官方旗舰店正品荣耀p30直降nova6新款mate30pro手机5g全网通p20,2049,30,北京
vivo天诚专卖店,//detail.tmall.com/item.htm?id=608836106535&ns=1&abbucket=5,12期免息vivoX30Pro5G全网通手机vivox30pro手机vivox30手机全新vivox30porvovix30vivox30pro5g,3698,16,广东
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=598859725972&ns=1&abbucket=5,【整点购机赠耳机】vivoZ5智能4G手机官方正品高性能闪充大电池屏幕指纹vivoz5vivoz5xvivoz3,1698,1697,江苏
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=605258562309&ns=1&abbucket=5,【3期免息再减1200元】Apple/苹果iPhone11Pro移动联通电信4G全网通手机苏宁易购官方旗舰店苹果11pro,8699,1575,江苏
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=602221660312&ns=1&abbucket=5,现货送无线充/24期分期Apple苹果iPhone11ProMAX全网通官xsmax网旗舰店国行11promax新正品se苹果11手机XR,7458,132,山东
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=577950907330&ns=1&abbucket=5,5658元起24期分期现货苹果xsmaxApple/苹果iPhoneXSMax官网官方旗舰店全网通11pro手机X苹果sexrxs7,5658,138,山东
翼天下天翼电信旗舰店,//detail.tmall.com/item.htm?id=615630165224&ns=1&abbucket=5,【现货速发+送耳机】Xiaomi/小米红米8A手机Redmi8A官方旗舰店官网红米8a7A老年人学生价note7pro骁龙439,599,27,江苏
翼天下天翼电信旗舰店,//detail.tmall.com/item.htm?id=611603095993&ns=1&abbucket=5,【花呗24期分期免息】Apple/苹果iPhone11ProMax全网通智能4g手机64/256g官方旗舰店iPhonexs苹果xs手机,8599,34,江苏
中国移动手机官方旗舰店,//detail.tmall.com/item.htm?id=577100732441&ns=1&abbucket=5,【顺丰速发】Apple/苹果iPhoneXS全网通4G智能手机iPhonexs苹果maxiPhone11Pro,4999,16,北京
中国移动手机官方旗舰店,//detail.tmall.com/item.htm?id=591549271812&ns=1&abbucket=5,【6+128GB低至1819元起】vivoiQOO全网通生而强悍高通骁龙855处理器全面屏游戏手nex正品vivoiqoovivoiqoo,2039,9,广东
卓瓦数码专营店,//detail.tmall.com/item.htm?id=599400440895&ns=1&abbucket=5,【咨询可省300元5G手机24期免息】Huawei/华为Mate20X5G手机官方旗舰店正品mate20xmate30mate30pro华为,4599,9,上海
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=612357504011&ns=1&abbucket=5,【6期免息/折叠屏】Samsung/三星GalaxyZFlipSM-F7000折叠屏手机W2020手机fold官网旗舰店稀缺现货,11999,11,上海
君问数码官方旗舰店,//detail.tmall.com/item.htm?id=615186168582&ns=1&abbucket=5,【新品开售+顺丰包邮】华为荣耀Play4TPro游戏手机官方官网旗舰店麒麟810学生全面屏9x30splay3play4t,1499,21,浙江
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=612873628597&ns=1&abbucket=5,【12期免息顺丰速发】GalaxySamsung三星S205GSM-G9810s20手机三星note10+官方旗舰店s20+新品s20Ultra,6999,8,上海
晋商数码专营店,//detail.tmall.com/item.htm?id=609984051425&ns=1&abbucket=5,黑鲨游戏手机3代5G全网通官方旗舰店电竞手机专用骁龙865黑沙3代二代9pro尊享版魔红,3099,8,北京
华为莫问专卖店,//detail.tmall.com/item.htm?id=605998216954&ns=1&abbucket=5,【价格直降顺丰当天发3期免息】Huawei/华为P30全面屏超感光徕卡三摄双景录像980芯片手机p30proP40,3098,18,浙江
蒙奇数码专营店,//detail.tmall.com/item.htm?id=583995728041&ns=1&abbucket=5,正品酷派酷玩8刘海全面屏智能手机全网通4G网络新手机学生价千元超薄游戏6全屏指纹一体官方旗舰店7c安卓5g大,699,23,广东
优爱特手机专营店,//detail.tmall.com/item.htm?id=607090246577&ns=1&abbucket=5,【顺丰速发】华为honor/荣耀8XMax全网通4G官方旗舰店智能手机超长待机大电池大字体大音量大屏智能全面屏9X,1188,64,北京
民讯通数码专营店,//detail.tmall.com/item.htm?id=609729012816&ns=1&abbucket=5,【直降200元24期分期顺丰当天发】Huawei/华为nova6SE4G手机官网官方旗舰正品手机青春学生拍照mate30pro,1799,24,北京
迈微数码旗舰店,//detail.tmall.com/item.htm?id=616942961753&ns=1&abbucket=5,【现货速发+送壕礼】小米10青春版5G手机新品潜望式变焦智能小米官方旗舰店正品小米手机xiaomi米10青春,2098,11,江苏
oppo聚洪欧珀专卖店,//detail.tmall.com/item.htm?id=609846358302&ns=1&abbucket=5,【5G新品上市】OPPOReno3Proopporeno3prooppo5g新款上市手机reno3por0ppo未来xr17r19ace0pp0reno3,3699,19,广东
纽曼深圳专卖店,//detail.tmall.com/item.htm?id=588351445268&ns=1&abbucket=5,纽曼L6老人机超长待机大按键移动联通4g电信版老年机儿童中学生女老年手机大屏大字大声音直板老人手机诺基亚,79,184,广东
千机网旗舰店,//detail.tmall.com/item.htm?id=616381769078&ns=1&abbucket=5,[立减500元/送好礼]Huawei/华为P40Pro5G版官方旗舰店正品手机官网p30直降5g新款折叠matep40pro,5988,13,浙江
玩风数码专营店,//detail.tmall.com/item.htm?id=610749330899&ns=1&abbucket=5,【已降2700元】顺丰速发抽奖Huawei/华为P30PRO官方旗舰正品proplus智能手机莱卡双摄40promate30,3388,8,山东
大唐回浦数码旗舰店,//detail.tmall.com/item.htm?id=616402804260&ns=1&abbucket=5,咨询享优惠【6期免息】Huawei/华为nova75G手机官方旗舰店全面屏全网通nova6se新品p40pro官网直降mate30,2999,18,浙江
华为莫问专卖店,//detail.tmall.com/item.htm?id=605888332828&ns=1&abbucket=5,【咨询减400元24期免息顺丰速发】Huawei/华为Mate305G手机mate30pro5G官方旗舰店P30直降正品20折叠P40,4499,15,浙江
中人通信数码旗舰店,//detail.tmall.com/item.htm?id=615203997280&ns=1&abbucket=5,【新品现货开售西安同城闪送】荣耀30S麒麟820双模5G全网通3倍光学变焦拍照手机正品国行顺丰包邮荣耀30s,2399,16,陕西
和来达数码专营店,//detail.tmall.com/item.htm?id=596813863805&ns=1&abbucket=5,直降300元12期分期付款免息元0首付Huawei/华为麦芒8全新手机官方旗舰店正品麦芒7麦芒6麦芒5麦芒910,1189,59,广东
北极星辰数码专营店,//detail.tmall.com/item.htm?id=615807823068&ns=1&abbucket=5,新品【顺丰速发】华为Honor/荣耀Play4TPRO麒麟810芯片4800万夜拍三摄屏幕指纹学生拍照智能手机play4tpro,1499,24,广东
德胜宝数码专营店,//detail.tmall.com/item.htm?id=610719738453&ns=1&abbucket=5,【再减300元3期免息】Huawei/华为nova6SE超级快充4800万AI四摄大运存游戏智能手机学生官方旗舰店全新正品,2199,36,广东
骏灿数码专营店,//detail.tmall.com/item.htm?id=611145055860&ns=1&abbucket=5,[优惠400元]OPPOReno3opporeno3手机全网通5g新款上市手机reno3pro5g版oppo未来xr17r190ppoace手机opop,2999,11,广东
vivo天诚专卖店,//detail.tmall.com/item.htm?id=601088994464&ns=1&abbucket=5,现货速发vivoiQOOPro限量版iqoopro手机骁龙855iqoo5g版vivoiqoopro4gvivoiqoo3iqoo3pro,2898,19,广东
君胜数码专营店,//detail.tmall.com/item.htm?id=609499708969&ns=1&abbucket=5,当天速发直降送豪礼redmi红米K30手机小米尊享版官方旗舰店5g手机官网正品k30pro5g手机k20小米10手机10pro,1589,24,广东
oksj数码旗舰店,//detail.tmall.com/item.htm?id=616550195608&ns=1&abbucket=5,当天发12期免息送礼华为荣耀30Pro新品5G手机官方旗舰店正品华为荣耀30pro+/p40官方直降华为nova6/7pro,3999,2,广东
德胜宝数码专营店,//detail.tmall.com/item.htm?id=609522640256&ns=1&abbucket=5,【直降300元】Huawei/华为nova5i自拍极点全面屏2400万AI四摄青春学生手机官方旗舰店全新正品情侣智能游戏,1799,37,广东
oksj数码旗舰店,//detail.tmall.com/item.htm?id=608785434352&ns=1&abbucket=5,12期花呗免息领劵200】华为HONOR荣耀9X新品手机全网通官方旗舰店正品华为荣耀9x/play4/20i青春版畅享10plus,1199,17,广东
晋商数码专营店,//detail.tmall.com/item.htm?id=615681502282&ns=1&abbucket=5,下单送豪礼分期免息新品华为HONOR荣耀30S新品5G手机全网通官方旗舰店新款20s降价正品荣耀8xmax荣耀V30pro,1219,15,北京
君胜数码专营店,//detail.tmall.com/item.htm?id=596864506699&ns=1&abbucket=5,送27W充电器/现货顺丰小米红米k20pro官方尊享版k30pro现货redmik20pro手机骁龙855plus处理器官网旗舰店,2499,21,广东
天杰数码专营店,//detail.tmall.com/item.htm?id=593977931510&ns=1&abbucket=5,现货送壳膜中兴BladeA7八核水滴全面屏人脸识别智能老人学生美颜拍照中兴官方旗舰店全网通4G+智能手机,599,51,四川
oppo普天精诚专卖店,//detail.tmall.com/item.htm?id=609350500557&ns=1&abbucket=5,【24期免息至高已降400】OPPOReno3opporeno3oppo5g新手机正品opporeno手机0pporeno3pro2renoacer17手机,2999,7,广东
首佳誉数码专营店,//detail.tmall.com/item.htm?id=610343566839&ns=1&abbucket=5,OPPOA91新款手机oppoa91手机超薄oppoa11a9a11xopopa7xk3k5k1手机oppo新品r17r19reno0ppo官方旗舰,1799,13,广东
魅立数码专营店,//detail.tmall.com/item.htm?id=606740736196&ns=1&abbucket=5,领券可减1050元【可12选礼】Huawei/华为Mate30Pro5G手机官方旗舰店全网通5g版正品mate30pro保时捷直降,5899,3,广东
悦高数码专营店,//detail.tmall.com/item.htm?id=594181780047&ns=1&abbucket=5,[12期免息0首付]vivoZ5x全新款限量版新品上市vivoz5x手机分期付款vovi官网旗舰高配版voviz5voivz5z5xvivo,1398,28,江苏
玩风数码专营店,//detail.tmall.com/item.htm?id=613264014362&ns=1&abbucket=5,【百亿补贴】直降Huawei/华为P30PRO官方旗舰正品proplus智能手机莱卡双摄p30prop40pro,3558,10,山东
晋商数码专营店,//detail.tmall.com/item.htm?id=553345819148&ns=1&abbucket=5,【455元起顺丰速发】Huawei/华为畅享6荣耀畅玩6升级版全网通4G老年人机智能电信学生官方正品手机畅玩7,455,63,北京
vivo亮和兄弟专卖店,//detail.tmall.com/item.htm?id=608656636139&ns=1&abbucket=5,vivoX30手机5G手机vivo旗舰机型20倍变焦X27X27proiqooNEX3z5iqoovivo官方旗舰店,3298,6,广东
oppo熊鑫专卖店,//detail.tmall.com/item.htm?id=610106085713&ns=1&abbucket=5,【爆款已降200元】OPPOA91oppoa91手机新品上市正品全网通拍照手机oppoa5a9xoppor17oppoace,1799,19,上海
索爱数码旗舰店,//detail.tmall.com/item.htm?id=564182348561&ns=1&abbucket=5,索爱SA-T3老人机超长待机大字大声大屏三防老人手机移动版男女款全语音王盲人功能备用机直板电信老年手机,139,86,广东
